GroupId,GroupCount,HomePlanet,CryoSleep,Deck,Cabin_Number,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4656,1,Earth,0,F,875,S,TRAPPIST-1e,23.0,0,0.0,1125.0,0.0,0.0,993.0,0
4656,2,Earth,0,G,763,S,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,0
4657,1,Earth,0,G,756,P,TRAPPIST-1e,17.0,0,372.0,0.0,477.0,0.0,0.0,0
4658,1,Europa,0,D,147,S,TRAPPIST-1e,26.0,0,0.0,823.0,0.0,1821.0,1508.0,0
4658,2,Europa,0,D,147,S,TRAPPIST-1e,38.0,0,0.0,93.0,0.0,0.0,7303.0,0
4659,1,Earth,0,F,876,S,TRAPPIST-1e,24.0,0,703.0,0.0,0.0,0.0,0.0,0
4661,1,Earth,0,F,948,P,TRAPPIST-1e,30.0,0,77.0,2325.0,5.0,117.0,1.0,1
4661,2,Earth,1,G,757,P,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,0
4661,3,Earth,1,G,757,P,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1
4661,4,Earth,1,G,757,P,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,0
4661,5,Earth,0,F,948,P,TRAPPIST-1e,30.0,0,0.0,0.0,3.0,3434.0,0.0,0
4661,6,Earth,1,G,757,P,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,0
4661,7,Earth,0,G,757,P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,0
4662,1,Europa,0,C,148,P,TRAPPIST-1e,32.0,0,45.0,985.0,0.0,0.0,6803.0,0
4662,2,Europa,1,C,148,P,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,1
4663,1,Earth,1,G,765,S,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1
4663,2,Earth,1,G,765,S,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1
4663,3,Earth,1,G,765,S,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,1
4663,4,Earth,0,G,765,S,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,1
4663,5,Earth,1,G,765,S,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,1
4663,6,Earth,1,G,765,S,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,1
4664,1,Earth,0,E,303,S,TRAPPIST-1e,38.0,0,182.0,776.0,3.0,33.0,0.0,0
4665,1,Earth,1,G,758,P,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,0
4668,1,Europa,1,C,180,S,55 Cancri e,64.0,0,0.0,0.0,0.0,0.0,0.0,1
4668,2,Europa,1,C,180,S,55 Cancri e,27.0,1,0.0,0.0,0.0,0.0,0.0,1
4672,1,Earth,1,G,759,P,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,0
4673,1,Earth,0,F,950,P,TRAPPIST-1e,19.0,0,35.0,2.0,481.0,121.0,0.0,0
4676,1,Earth,0,G,760,P,TRAPPIST-1e,42.0,0,0.0,0.0,1677.0,65.0,62.0,1
4677,1,Europa,0,C,150,P,55 Cancri e,30.0,0,0.0,4066.0,0.0,544.0,1272.0,0
4678,1,Earth,0,F,951,P,TRAPPIST-1e,38.0,0,183.0,203.0,0.0,110.0,374.0,0
4679,1,Europa,0,C,181,S,TRAPPIST-1e,63.0,0,0.0,4579.0,1.0,1006.0,2084.0,1
4680,1,Mars,0,D,155,P,TRAPPIST-1e,17.0,0,0.0,0.0,38.0,0.0,2.0,0
4680,2,Mars,1,F,952,P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1
4680,4,Mars,0,D,155,P,TRAPPIST-1e,37.0,0,1144.0,4.0,34.0,0.0,0.0,0
4684,1,Mars,0,F,878,S,TRAPPIST-1e,50.0,0,225.0,0.0,796.0,107.0,0.0,1
4686,1,Earth,0,G,768,S,TRAPPIST-1e,38.0,0,0.0,172.0,615.0,0.0,0.0,1
4689,1,Europa,0,C,182,S,TRAPPIST-1e,28.0,1,0.0,3119.0,0.0,1404.0,366.0,1
4690,1,Europa,1,B,156,P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1
4691,1,Earth,0,G,769,S,TRAPPIST-1e,15.0,0,0.0,7.0,0.0,749.0,0.0,0
4693,1,Europa,0,B,186,S,TRAPPIST-1e,29.0,1,0.0,920.0,0.0,2052.0,3687.0,0
4693,2,Europa,1,B,186,S,55 Cancri e,65.0,0,0.0,0.0,0.0,0.0,0.0,1
4694,1,Earth,0,F,881,S,55 Cancri e,27.0,0,0.0,630.0,0.0,71.0,0.0,1
4695,1,Mars,0,F,882,S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4695,2,Mars,0,F,882,S,TRAPPIST-1e,21.0,0,3148.0,0.0,1.0,0.0,0.0,0
4695,3,Mars,1,F,882,S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1
4696,1,Mars,1,F,883,S,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1
4699,1,Earth,0,F,955,P,55 Cancri e,60.0,0,0.0,0.0,0.0,0.0,0.0,0
4704,1,Europa,0,D,156,P,55 Cancri e,30.0,0,818.0,44.0,2.0,2956.0,2311.0,0
4706,1,Earth,1,G,762,P,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,0
4706,2,Earth,1,G,762,P,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1
4709,1,Earth,0,F,957,P,55 Cancri e,38.0,0,2614.0,0.0,103.0,0.0,0.0,0
4710,1,Mars,0,F,958,P,TRAPPIST-1e,22.0,0,130.0,15.0,2454.0,0.0,0.0,1
4710,2,Mars,0,E,293,P,TRAPPIST-1e,27.0,0,179.0,0.0,1805.0,131.0,0.0,0
4711,1,Mars,0,F,959,P,TRAPPIST-1e,65.0,0,1420.0,0.0,84.0,0.0,0.0,0
4712,1,Earth,1,G,764,P,PSO J318.5-22,61.0,0,0.0,0.0,0.0,0.0,0.0,1
4713,1,Earth,0,F,885,S,TRAPPIST-1e,20.0,0,0.0,0.0,111.0,39.0,1094.0,0
4714,1,Earth,1,G,765,P,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,0
4717,1,Earth,1,G,766,P,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,0
4719,1,Mars,1,E,305,S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1
4720,1,Earth,0,F,887,S,TRAPPIST-1e,21.0,0,0.0,681.0,51.0,131.0,1.0,1
4721,1,Earth,1,G,771,S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1
4723,1,Earth,0,F,888,S,55 Cancri e,17.0,0,0.0,262.0,0.0,0.0,502.0,1
4723,2,Earth,0,F,888,S,PSO J318.5-22,24.0,0,154.0,7.0,241.0,213.0,453.0,0
4725,1,Earth,0,G,767,P,55 Cancri e,27.0,0,866.0,0.0,0.0,0.0,23.0,0
4726,1,Europa,0,C,187,S,TRAPPIST-1e,26.0,0,0.0,1910.0,0.0,1777.0,0.0,1
4726,2,Europa,0,C,187,S,55 Cancri e,26.0,0,0.0,3452.0,0.0,4.0,1960.0,1
4726,4,Europa,1,C,187,S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1
4726,5,Europa,0,C,187,S,TRAPPIST-1e,37.0,0,8.0,21.0,0.0,56.0,2167.0,1
4728,1,Mars,0,F,889,S,TRAPPIST-1e,23.0,0,706.0,0.0,0.0,0.0,583.0,0
4728,2,Mars,1,F,889,S,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,1
4730,1,Europa,0,B,158,P,TRAPPIST-1e,50.0,0,0.0,1338.0,0.0,40.0,6178.0,0
4732,1,Europa,1,C,151,P,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1
4732,2,Europa,1,C,151,P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1
4732,3,Europa,0,C,151,P,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,1
4733,1,Earth,0,E,294,P,TRAPPIST-1e,20.0,0,962.0,0.0,4581.0,105.0,0.0,1
4738,1,Mars,0,F,893,S,TRAPPIST-1e,30.0,0,531.0,807.0,35.0,200.0,0.0,0
4738,2,Mars,0,F,893,S,TRAPPIST-1e,29.0,0,574.0,0.0,4940.0,1831.0,2.0,0
4739,1,Earth,0,G,773,S,TRAPPIST-1e,22.0,0,37.0,3.0,0.0,305.0,581.0,1
4741,1,Mars,1,F,961,P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1
4741,2,Mars,0,F,961,P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4741,3,Mars,0,F,961,P,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,1
4743,1,Europa,0,E,306,S,TRAPPIST-1e,38.0,0,0.0,4504.0,0.0,13.0,302.0,1
4744,1,Europa,0,C,152,P,TRAPPIST-1e,34.0,0,0.0,48.0,2067.0,3.0,6.0,1
4744,2,Europa,1,C,152,P,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,1
4746,1,Earth,0,G,775,S,TRAPPIST-1e,27.0,0,282.0,8.0,337.0,0.0,0.0,0
4748,1,Mars,0,D,149,S,TRAPPIST-1e,53.0,0,204.0,142.0,380.0,38.0,1.0,0
4750,1,Europa,0,A,57,S,TRAPPIST-1e,28.0,0,0.0,395.0,118.0,14.0,1647.0,0
4750,2,Europa,0,A,57,S,TRAPPIST-1e,31.0,0,0.0,1382.0,0.0,1795.0,588.0,0
4752,1,Mars,0,F,964,P,PSO J318.5-22,56.0,0,233.0,0.0,1356.0,0.0,171.0,0
4753,1,Mars,0,F,895,S,TRAPPIST-1e,36.0,0,850.0,0.0,454.0,0.0,0.0,0
4754,1,Earth,0,E,307,S,55 Cancri e,30.0,0,25.0,245.0,198.0,2.0,321.0,0
4756,1,Europa,1,C,188,S,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0,1
4756,2,Europa,1,C,188,S,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,1
4757,1,Earth,0,F,896,S,TRAPPIST-1e,24.0,0,185.0,0.0,476.0,1810.0,53.0,0
4758,1,Earth,0,F,966,P,TRAPPIST-1e,44.0,0,248.0,0.0,0.0,0.0,623.0,0
4759,1,Earth,0,F,897,S,TRAPPIST-1e,25.0,0,0.0,3.0,23.0,693.0,0.0,0
4762,1,Mars,1,F,968,P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1
4763,1,Mars,0,F,969,P,TRAPPIST-1e,29.0,0,298.0,0.0,888.0,5.0,0.0,1
4764,1,Earth,0,E,308,S,TRAPPIST-1e,22.0,0,0.0,669.0,121.0,0.0,56.0,1
4769,1,Earth,1,G,776,S,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4770,1,Earth,0,F,900,S,55 Cancri e,22.0,0,0.0,509.0,2.0,8.0,74.0,1
4770,2,Earth,1,F,900,S,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,1
4772,1,Earth,0,F,971,P,55 Cancri e,22.0,0,256.0,0.0,0.0,0.0,373.0,0
4773,1,Earth,0,G,777,S,TRAPPIST-1e,52.0,0,935.0,779.0,0.0,0.0,0.0,1
4774,1,Mars,1,F,972,P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4774,2,Mars,1,F,972,P,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1
4774,3,Mars,0,F,972,P,TRAPPIST-1e,34.0,0,2130.0,0.0,1.0,1.0,0.0,0
4774,4,Mars,1,F,972,P,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,1
4775,1,Earth,0,G,778,S,TRAPPIST-1e,22.0,0,123.0,1.0,660.0,0.0,0.0,1
4777,1,Earth,1,G,779,S,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1
4778,1,Europa,0,A,58,S,TRAPPIST-1e,31.0,0,588.0,1261.0,0.0,228.0,6.0,0
4780,1,Mars,0,E,309,S,TRAPPIST-1e,20.0,0,845.0,0.0,46.0,123.0,0.0,0
4780,2,Mars,1,E,309,S,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1
4782,2,Europa,0,C,189,S,TRAPPIST-1e,53.0,0,50.0,11552.0,0.0,2998.0,4334.0,0
4782,3,Europa,0,C,189,S,55 Cancri e,32.0,0,0.0,225.0,0.0,3873.0,240.0,0
4782,4,Europa,1,C,189,S,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1
4782,5,Europa,0,C,189,S,55 Cancri e,48.0,0,0.0,342.0,929.0,10887.0,0.0,0
4783,1,Europa,0,A,43,P,TRAPPIST-1e,37.0,0,223.0,9495.0,0.0,1318.0,1866.0,1
4784,1,Mars,1,F,903,S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1
4786,1,Europa,1,B,160,P,TRAPPIST-1e,46.0,1,0.0,0.0,0.0,0.0,0.0,1
4787,1,Earth,0,G,780,S,TRAPPIST-1e,19.0,0,2.0,0.0,0.0,9.0,754.0,0
4788,1,Earth,0,F,904,S,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,778.0,0.0,0
4790,1,Europa,0,B,189,S,TRAPPIST-1e,54.0,1,0.0,2853.0,0.0,0.0,1666.0,0
4791,1,Earth,0,G,781,S,TRAPPIST-1e,43.0,0,63.0,1339.0,9.0,253.0,42.0,1
4792,1,Earth,1,G,782,S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1
4793,1,Europa,0,E,310,S,55 Cancri e,36.0,0,13.0,1480.0,1.0,1439.0,1955.0,0
4793,2,Europa,0,E,310,S,TRAPPIST-1e,20.0,0,0.0,1131.0,3783.0,161.0,0.0,1
4794,1,Earth,0,F,974,P,TRAPPIST-1e,63.0,0,0.0,104.0,0.0,599.0,0.0,0
4795,1,Earth,0,F,905,S,TRAPPIST-1e,50.0,0,138.0,706.0,0.0,18.0,40.0,1
4796,2,Mars,1,E,311,S,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,1
4797,1,Earth,1,G,783,S,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,1
4798,1,Mars,1,F,975,P,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1
4798,2,Mars,1,F,975,P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4798,3,Mars,1,F,975,P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,1
4801,1,Earth,1,G,773,P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,0
4803,1,Earth,0,F,977,P,TRAPPIST-1e,55.0,0,1028.0,18.0,0.0,0.0,0.0,0
4804,1,Earth,0,F,906,S,TRAPPIST-1e,18.0,0,211.0,594.0,2.0,493.0,62.0,1
4804,2,Earth,0,G,785,S,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,1
4804,3,Earth,1,G,785,S,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1
4807,1,Earth,0,G,776,P,TRAPPIST-1e,44.0,0,22.0,1.0,0.0,864.0,0.0,0
4808,1,Mars,0,E,299,P,TRAPPIST-1e,27.0,0,665.0,631.0,1.0,0.0,0.0,0
4813,1,Europa,0,C,190,S,55 Cancri e,49.0,0,0.0,7762.0,2.0,0.0,98.0,1
4814,1,Earth,1,G,788,S,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4815,1,Earth,0,F,907,S,55 Cancri e,21.0,0,564.0,9.0,0.0,0.0,30.0,1
4817,1,Mars,0,F,979,P,TRAPPIST-1e,26.0,0,17.0,0.0,746.0,394.0,0.0,0
4818,1,Mars,0,D,150,S,TRAPPIST-1e,65.0,0,588.0,196.0,272.0,0.0,0.0,1
4819,1,Mars,1,F,980,P,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1
4822,1,Mars,1,F,981,P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4822,2,Mars,1,F,981,P,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1
4822,3,Earth,1,F,981,P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4823,1,Earth,0,G,777,P,TRAPPIST-1e,21.0,0,526.0,0.0,0.0,258.0,0.0,0
4827,1,Earth,1,G,789,S,PSO J318.5-22,30.0,0,0.0,0.0,0.0,0.0,0.0,1
4829,1,Mars,0,F,982,P,TRAPPIST-1e,45.0,0,944.0,292.0,2.0,0.0,0.0,0
4830,1,Earth,0,F,983,P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,19.0,785.0,0
4831,1,Mars,1,F,984,P,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1
4832,1,Earth,0,E,301,P,TRAPPIST-1e,37.0,0,542.0,440.0,1.0,0.0,0.0,0
4836,2,Mars,0,F,911,S,TRAPPIST-1e,29.0,1,20.0,0.0,1902.0,0.0,3.0,1
4837,1,Earth,0,F,912,S,TRAPPIST-1e,21.0,0,0.0,198.0,559.0,19.0,44.0,1
4838,1,Earth,0,F,913,S,TRAPPIST-1e,52.0,0,1.0,13.0,3.0,0.0,700.0,0
4841,1,Europa,1,B,192,S,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,1
4841,2,Europa,0,B,192,S,TRAPPIST-1e,21.0,0,12.0,1855.0,0.0,1381.0,358.0,0
4841,3,Europa,0,B,192,S,TRAPPIST-1e,25.0,0,21.0,2148.0,0.0,1966.0,12708.0,0
4842,1,Mars,0,D,152,S,TRAPPIST-1e,23.0,0,2260.0,0.0,152.0,106.0,60.0,0
4845,1,Europa,1,E,302,P,55 Cancri e,36.0,0,0.0,0.0,0.0,0.0,0.0,1
4846,1,Earth,0,E,314,S,TRAPPIST-1e,38.0,0,161.0,3.0,0.0,624.0,0.0,0
4846,2,Earth,1,G,791,S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4847,1,Earth,0,F,917,S,TRAPPIST-1e,19.0,0,0.0,0.0,699.0,18.0,86.0,1
4848,1,Earth,0,F,986,P,TRAPPIST-1e,30.0,0,148.0,0.0,0.0,619.0,34.0,1
4850,1,Earth,0,G,792,S,TRAPPIST-1e,23.0,0,14.0,0.0,437.0,103.0,333.0,1
4850,2,Earth,0,G,792,S,TRAPPIST-1e,55.0,0,330.0,114.0,0.0,2.0,0.0,1
4851,1,Earth,0,F,918,S,PSO J318.5-22,44.0,0,0.0,463.0,1.0,172.0,0.0,1
4853,1,Europa,0,C,153,P,TRAPPIST-1e,30.0,0,4531.0,212.0,10.0,157.0,12.0,0
4856,1,Earth,0,F,920,S,TRAPPIST-1e,39.0,0,12.0,8.0,0.0,4.0,753.0,1
4857,1,Earth,0,G,782,P,55 Cancri e,19.0,0,423.0,0.0,0.0,0.0,0.0,0
4862,1,Earth,0,G,783,P,TRAPPIST-1e,24.0,0,0.0,871.0,17.0,0.0,0.0,0
4863,1,Europa,0,T,2,S,TRAPPIST-1e,37.0,0,1721.0,667.0,0.0,28.0,1362.0,0
4866,1,Earth,0,F,922,S,TRAPPIST-1e,17.0,0,0.0,0.0,1875.0,142.0,2.0,1
4868,1,Earth,0,E,304,P,TRAPPIST-1e,17.0,0,0.0,775.0,0.0,13.0,0.0,1
4870,1,Earth,0,G,785,P,55 Cancri e,14.0,0,8.0,0.0,0.0,0.0,176.0,0
4871,1,Earth,0,F,990,P,PSO J318.5-22,13.0,0,0.0,611.0,0.0,0.0,0.0,0
4873,1,Europa,0,C,191,S,55 Cancri e,35.0,0,0.0,1135.0,0.0,0.0,3880.0,1
4874,1,Mars,0,F,925,S,TRAPPIST-1e,32.0,0,654.0,0.0,655.0,0.0,0.0,1
4874,2,Mars,1,F,925,S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1
4875,1,Earth,0,F,926,S,TRAPPIST-1e,21.0,0,529.0,8.0,89.0,21.0,0.0,1
4876,1,Mars,0,F,927,S,TRAPPIST-1e,25.0,0,750.0,0.0,109.0,368.0,0.0,0
4878,1,Mars,0,F,929,S,TRAPPIST-1e,36.0,0,108.0,0.0,941.0,861.0,0.0,0
4879,1,Earth,0,G,786,P,TRAPPIST-1e,20.0,0,362.0,0.0,31.0,12.0,483.0,0
4880,1,Earth,0,G,787,P,55 Cancri e,22.0,0,126.0,3.0,0.0,1305.0,0.0,0
4881,1,Mars,1,E,315,S,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,1
4882,1,Europa,0,B,193,S,TRAPPIST-1e,27.0,0,9.0,2031.0,0.0,20.0,1837.0,0
4883,1,Earth,1,G,788,P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1
4884,1,Mars,1,E,316,S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,0
4885,1,Mars,0,F,930,S,TRAPPIST-1e,21.0,0,74.0,0.0,713.0,0.0,502.0,1
4886,1,Earth,0,F,931,S,TRAPPIST-1e,18.0,0,0.0,0.0,1770.0,1284.0,8.0,0
4887,1,Earth,0,F,991,P,TRAPPIST-1e,20.0,0,0.0,254.0,868.0,405.0,0.0,1
4888,1,Europa,1,C,192,S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1
4889,1,Earth,0,G,794,S,PSO J318.5-22,57.0,0,274.0,8.0,0.0,19.0,466.0,0
4890,1,Earth,0,G,795,S,55 Cancri e,10.0,0,0.0,0.0,0.0,0.0,0.0,1
4890,2,Earth,0,F,932,S,TRAPPIST-1e,23.0,0,0.0,0.0,874.0,0.0,0.0,1
4891,1,Europa,1,B,194,S,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4891,2,Europa,1,B,194,S,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,1
4892,1,Earth,0,G,796,S,TRAPPIST-1e,52.0,0,44.0,0.0,0.0,42.0,1731.0,0
4893,1,Earth,1,G,797,S,55 Cancri e,31.0,0,0.0,0.0,0.0,0.0,0.0,1
4895,1,Earth,1,G,789,P,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,1
4896,1,Earth,0,F,992,P,TRAPPIST-1e,40.0,0,176.0,932.0,0.0,0.0,0.0,0
4897,1,Earth,0,F,993,P,TRAPPIST-1e,18.0,0,0.0,0.0,31.0,2121.0,0.0,0
4898,1,Earth,0,F,933,S,TRAPPIST-1e,28.0,0,647.0,1.0,32.0,71.0,140.0,1
4899,1,Earth,1,G,799,S,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1
4899,2,Earth,0,G,799,S,PSO J318.5-22,32.0,0,8.0,690.0,3.0,5.0,0.0,1
4900,1,Earth,0,F,994,P,PSO J318.5-22,35.0,0,0.0,0.0,2.0,672.0,10.0,0
4901,1,Earth,0,G,790,P,TRAPPIST-1e,52.0,0,0.0,837.0,1.0,2.0,8.0,0
4901,2,Earth,0,E,305,P,TRAPPIST-1e,34.0,0,695.0,25.0,276.0,0.0,0.0,0
4902,1,Earth,1,G,791,P,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,0
4903,1,Earth,0,F,995,P,55 Cancri e,23.0,0,62.0,0.0,0.0,1.0,2203.0,0
4904,1,Earth,0,E,317,S,TRAPPIST-1e,44.0,0,2.0,0.0,0.0,788.0,0.0,0
4909,1,Earth,0,F,997,P,55 Cancri e,59.0,0,460.0,139.0,0.0,1.0,0.0,0
4910,1,Europa,0,E,306,P,TRAPPIST-1e,42.0,0,0.0,1330.0,0.0,2711.0,691.0,0
4911,1,Earth,0,F,998,P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,702.0,0.0,0
4912,1,Mars,0,D,160,P,TRAPPIST-1e,29.0,0,3284.0,84.0,0.0,0.0,2.0,0
4912,2,Mars,1,F,999,P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1
4913,1,Mars,0,F,1000,P,TRAPPIST-1e,19.0,0,1301.0,0.0,31.0,1.0,0.0,1
4915,1,Earth,1,G,793,P,PSO J318.5-22,49.0,0,0.0,0.0,0.0,0.0,0.0,0
4916,1,Mars,1,F,1001,P,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1
4917,1,Europa,0,B,195,S,55 Cancri e,36.0,1,1.0,10029.0,1.0,1679.0,27.0,1
4918,1,Earth,1,G,794,P,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,1
4920,1,Earth,1,G,802,S,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,1
4923,1,Mars,1,F,935,S,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1
4923,2,Mars,1,F,935,S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1
4923,3,Mars,0,F,935,S,TRAPPIST-1e,24.0,0,261.0,0.0,780.0,0.0,0.0,1
4924,1,Mars,0,F,1002,P,55 Cancri e,31.0,0,725.0,0.0,747.0,0.0,0.0,0
4925,1,Mars,0,F,936,S,TRAPPIST-1e,23.0,0,197.0,76.0,5635.0,7.0,0.0,1
4927,1,Mars,0,F,937,S,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,1
4927,2,Mars,1,F,937,S,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1
4927,3,Mars,0,F,937,S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1
4927,4,Mars,0,F,937,S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1
4929,1,Mars,1,F,1004,P,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,1
4930,1,Europa,1,B,161,P,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,1
4930,2,Europa,0,B,161,P,TRAPPIST-1e,51.0,0,0.0,3571.0,106.0,0.0,0.0,1
4932,1,Mars,0,D,161,P,TRAPPIST-1e,22.0,0,223.0,0.0,630.0,14.0,0.0,1
4932,2,Mars,1,F,1005,P,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,1
4933,1,Mars,0,F,938,S,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1
4933,2,Earth,0,F,938,S,TRAPPIST-1e,16.0,0,2083.0,0.0,10.0,0.0,0.0,0
4933,3,Mars,0,F,938,S,TRAPPIST-1e,24.0,0,623.0,0.0,501.0,304.0,776.0,0
4933,4,Mars,1,F,938,S,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1
4934,1,Earth,0,F,1006,P,TRAPPIST-1e,31.0,0,210.0,20.0,0.0,1027.0,199.0,0
4937,1,Earth,0,G,803,S,TRAPPIST-1e,34.0,0,1242.0,444.0,0.0,22.0,0.0,0
4938,1,Earth,0,G,804,S,55 Cancri e,20.0,0,0.0,0.0,847.0,0.0,0.0,1
4939,1,Earth,0,F,1007,P,TRAPPIST-1e,19.0,0,0.0,2077.0,0.0,0.0,0.0,1
4940,1,Earth,1,G,805,S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1
